Adj Close,Close,High,Low,Open,Volume,date,day_of_week,day,month,hl_pct,oc_pct,volatility_5d,volatility_10d,ma_5,ma_10,ma_20
AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,
171.1920166015625,172.75,174.3800048828125,172.0500030517578,172.94000244140625,60139500,2024-03-11,0,11,3,1.3487709586423662,-0.10986610311320233,1.6796967266191611,1.7645250791694682,170.3439971923828,175.12799987792968,179.2859992980957
171.66766357421875,173.22999572753906,174.02999877929688,171.00999450683594,173.14999389648438,59825400,2024-03-12,1,12,3,1.7433495046728995,0.04620377353435867,1.7438617793989675,1.7001259501436745,170.96599731445312,174.18799896240233,178.58999938964843
169.58660888671875,171.1300048828125,173.19000244140625,170.75999450683594,172.77000427246094,52488700,2024-03-13,2,13,3,1.4199777159092286,-0.9492384957415023,1.7251121840643513,1.6773133224096781,171.3679992675781,173.15899963378905,177.8944999694824
171.43975830078125,173.0,174.30999755859375,172.0500030517578,172.91000366210938,72913500,2024-03-14,3,14,3,1.3063552062635477,0.052048080495383356,1.7212956236158774,1.6397602651703689,172.16799926757812,172.38399963378907,177.3370002746582
171.0631866455078,172.6199951171875,172.6199951171875,170.2899932861328,171.1699981689453,121752700,2024-03-15,4,15,3,1.3497867552787879,0.8471092853614662,1.433648028153366,1.5994081028781264,172.5459991455078,171.67999877929688,176.775
172.15325927734375,173.72000122070312,177.7100067138672,173.52000427246094,175.57000732421875,75604200,2024-03-18,0,18,3,2.411928627655861,-1.0537142030752928,1.646279561956065,1.6629881442876129,172.73999938964843,171.54199829101563,176.34550018310546
174.49197387695312,176.0800018310547,176.61000061035156,173.02999877929688,174.33999633789062,55215200,2024-03-19,1,19,3,2.0331677611462253,0.9980529595697221,1.7042432132507301,1.7240524963248487,173.31000061035155,172.13799896240235,176.0715003967285
177.05860900878906,178.6699981689453,178.6699981689453,175.08999633789062,175.72000122070312,53423100,2024-03-20,2,20,3,2.003695006292852,1.6788054448833127,1.8209866713274547,1.7730494276959032,174.81799926757813,173.09299926757814,175.88899993896484
169.82444763183594,171.3699951171875,177.49000549316406,170.83999633789062,177.0500030517578,106181300,2024-03-21,3,21,3,3.8804979545724905,-3.2081377219235914,2.3358152209892435,2.028555422302561,174.49199829101562,173.3299987792969,175.23899993896484
170.72622680664062,172.27999877929688,173.0500030517578,170.05999755859375,171.75999450683594,71160100,2024-03-22,4,22,3,1.7355499851114322,0.30275051763595723,2.412967866955772,1.923307947554569,174.4239990234375,173.48499908447266,174.72699966430665
169.3091583251953,170.85000610351562,171.94000244140625,169.4499969482422,170.57000732421875,54288300,2024-03-25,0,25,3,1.457421951542339,0.16415475597925872,2.2220665317330677,1.9341730468445664,173.85,173.2949996948242,174.21149978637695
168.17942810058594,169.7100067138672,171.4199981689453,169.5800018310547,170.0,57388400,2024-03-26,1,26,3,1.0842002622702607,-0.17058428596047795,2.032273031957875,1.8682581226043027,172.5760009765625,172.94300079345703,173.56549987792968
171.7469482421875,173.30999755859375,173.60000610351562,170.11000061035156,170.41000366210938,60273300,2024-03-27,2,27,3,2.013735815779548,1.7017744464312736,2.0342811938552137,1.9276339325913345,171.50400085449218,173.16100006103517,173.1599998474121
169.93344116210938,171.47999572753906,172.22999572753906,170.50999450683594,171.75,65672700,2024-03-28,3,28,3,1.0030331604603016,-0.15720772777929404,1.458788235032776,1.8973017280110098,171.5260009765625,173.00899963378907,172.69649963378907
168.4965362548828,170.02999877929688,171.25,169.47999572753906,171.19000244140625,46240500,2024-04-01,0,1,4,1.040995286225019,-0.6776118030060857,1.3198772952554936,1.866422581105633,171.0760009765625,172.75,172.21499938964843
167.3172607421875,168.83999633789062,169.33999633789062,168.22999572753906,169.0800018310547,49329500,2024-04-02,1,2,4,0.6574275257209651,-0.14194788890756982,1.159878410091219,1.6909724709121434,170.6739990234375,172.26199951171876,171.9019989013672
168.11996459960938,169.64999389648438,170.67999267578125,168.5800018310547,168.7899932861328,47691700,2024-04-03,2,3,4,1.2378372651212222,0.5095092390303549,1.190605810661411,1.6114394213096428,170.66199645996093,171.6189987182617,171.87849884033204
167.2974853515625,168.82000732421875,171.9199981689453,168.82000732421875,170.2899932861328,53704400,2024-04-04,3,4,4,1.8362698200652436,-0.8632250982851895,1.1551126115185502,1.5946969026868822,169.76399841308594,170.63399963378907,171.8634994506836
168.05059814453125,169.5800018310547,170.38999938964844,168.9499969482422,169.58999633789062,42104800,2024-04-05,4,5,4,0.849158170690942,-0.005893335132824977,1.1243376135646783,1.2915629242987274,169.38399963378907,170.4550003051758,171.89249954223632
166.9307861328125,168.4499969482422,169.1999969482422,168.24000549316406,169.02999877929688,37425500,2024-04-08,0,8,4,0.5698969857346399,-0.34313544059832723,1.0301179534666025,1.174997624361048,169.06799926757813,170.0720001220703,171.77849960327148
168.1397705078125,169.6699981689453,170.0800018310547,168.35000610351562,168.6999969482422,42373800,2024-04-09,1,9,4,1.0196238263740982,0.5749859147897466,1.1025572135972292,1.131217811844224,169.23399963378907,169.9539993286133,171.62449951171874
166.266845703125,167.77999877929688,169.08999633789062,167.11000061035156,168.8000030517578,49709300,2024-04-10,2,10,4,1.1801142817646648,-0.6042679229977156,1.0910126169259176,1.1408092137936643,168.86000061035156,169.76099853515626,171.35199966430665
173.46133422851562,175.0399932861328,175.4600067138672,168.16000366210938,168.33999633789062,91070300,2024-04-11,3,11,4,4.1704772233535845,3.980038668168918,1.557854097583586,1.356483354551068,170.10399780273437,169.93399810791016,171.54749908447266
174.95774841308594,176.5500030517578,178.36000061035156,174.2100067138672,174.25999450683594,101670900,2024-04-12,4,12,4,2.350605394930383,1.3141332589862107,1.858143542431474,1.4912405779980762,171.497998046875,170.44099884033204,171.72499923706056
171.13255310058594,172.69000244140625,176.6300048828125,172.5,175.36000061035156,73531800,2024-04-15,0,15,4,2.391571500622227,-1.522581067319922,2.222478445408991,1.626298199437797,172.34599914550782,170.70699920654297,171.72849960327147
167.8524169921875,169.3800048828125,173.75999450683594,168.27000427246094,171.75,73711200,2024-04-16,1,16,4,3.241226872187961,-1.3799098207787484,2.666799054571764,1.8846781340844967,172.28800048828126,170.76100006103516,171.51149978637696
166.48484802246094,168.0,170.64999389648438,168.0,169.61000061035156,50901200,2024-04-17,2,17,4,1.5773773193359375,-0.9492368401378931,2.7462516620860185,1.9186321395059682,172.33200073242188,170.59600067138672,171.1074996948242
165.53347778320312,167.0399932861328,168.63999938964844,166.5500030517578,168.02999877929688,43122900,2024-04-18,3,18,4,1.2511951759424136,-0.5891837769185546,2.162395252603784,1.8601246750936853,170.73200073242188,170.41799926757812,170.5259994506836
163.51190185546875,165.0,166.39999389648438,164.0800018310547,166.2100067138672,68149400,2024-04-19,4,19,4,1.4060557972301138,-0.7279987154745928,1.9734853330637308,1.9158144377476023,168.4220001220703,169.95999908447266,170.2074996948242
164.34432983398438,165.83999633789062,167.25999450683594,164.77000427246094,165.52000427246094,48116400,2024-04-22,0,22,4,1.5014413225756291,0.19332531245163065,1.795459297454411,2.0089688714317013,167.0519989013672,169.6989990234375,169.8854995727539
165.39476013183594,166.89999389648438,167.0500030517578,164.9199981689453,165.35000610351562,49537800,2024-04-23,1,23,4,1.2762162736408387,0.9373980863347514,1.4024571777449866,2.0346281161583755,166.55599670410157,169.4219985961914,169.68799896240233
167.4956512451172,169.02000427246094,169.3000030517578,166.2100067138672,166.5399932861328,48251800,2024-04-24,2,24,4,1.8281838006047724,1.4891383969658336,1.4526184739987535,2.099435068042386,166.75999755859374,169.5459991455078,169.65349884033202
168.35780334472656,169.88999938964844,170.61000061035156,168.14999389648438,169.52999877929688,50558300,2024-04-25,3,25,4,1.4479997190564933,0.2123521576970164,1.4919793826215693,1.8271873176126767,167.3299987792969,169.03099975585937,169.48249893188478
167.7731170654297,169.3000030517578,171.33999633789062,169.17999267578125,169.8800048828125,44838400,2024-04-26,4,26,4,1.2758438412130602,-0.3414185391946435,1.4659369914181588,1.7197111622409444,168.18999938964845,168.30599975585938,169.3734992980957
171.93524169921875,173.5,176.02999877929688,173.10000610351562,173.3699951171875,68169400,2024-04-29,0,29,4,1.6887565854646975,0.07498695649418728,1.5034000439959725,1.6494296707251916,169.7220001220703,168.38699951171876,169.54699935913087
168.79385375976562,170.3300018310547,174.99000549316406,170.0,173.3300018310547,65934800,2024-04-30,1,30,4,2.929610426537482,-1.730802497148826,1.834078874575301,1.618268026160144,170.4080017089844,168.48199920654298,169.62149963378906
167.7731170654297,169.3000030517578,172.7100067138672,169.11000061035156,169.5800018310547,50383100,2024-05-01,2,1,5,2.1264064020217672,-0.16511308896896099,1.8937233948587,1.6731709344287267,170.46400146484376,168.61199951171875,169.60400009155273
171.46949768066406,173.02999877929688,173.4199981689453,170.88999938964844,172.50999450683594,94214900,2024-05-02,3,2,5,1.462173494275948,0.30143428729883337,1.896558149902591,1.6942687662620801,171.09200134277344,169.21100006103515,169.81449966430665
181.7261505126953,183.3800048828125,187.0,182.66000366210938,186.64999389648438,163224100,2024-05-03,4,3,5,2.3666682420823713,-1.7519363089212865,2.114723030076453,1.7903300107473061,173.9080017089844,171.04900054931642,170.50449981689454
180.0712127685547,181.7100067138672,184.1999969482422,180.4199981689453,182.35000610351562,78569700,2024-05-06,0,6,5,2.0802369928086106,-0.35097305633492853,2.1930191115452358,1.8482095777706042,175.5500030517578,172.63600158691406,171.1675003051758
180.75497436523438,182.39999389648438,184.89999389648438,181.32000732421875,183.4499969482422,77305800,2024-05-07,1,7,5,1.9627120022259095,-0.5723647147587885,1.999639426682921,1.916859150629111,177.96400146484376,174.18600158691407,171.80400009155272
181.0919189453125,182.74000549316406,183.07000732421875,181.4499969482422,182.85000610351562,45057100,2024-05-08,2,8,5,0.8865110688842373,-0.060158931736260704,1.7516603600554153,1.8226918774570577,180.652001953125,175.55800170898436,172.5520004272461
