Adj Close,Close,High,Low,Open,Volume,date,day_of_week,day,month,hl_pct,oc_pct,volatility_5d,volatility_10d,ma_5,ma_10,ma_20
NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,,,,,,,,,,,
85.73025512695312,85.77400207519531,88.7969970703125,84.16600036621094,86.42900085449219,678364000,2024-03-11,0,11,3,5.399068006692421,-0.7578460618786977,5.4831096207510495,4.290858892430174,88.12699890136719,84.36269912719726,79.02724990844726
91.86613464355469,91.91300201416016,91.95999908447266,86.1500015258789,88.04900360107422,668075000,2024-03-12,1,12,3,6.321192248403179,4.388463531731319,6.123831155858205,4.628445531976735,89.31679992675781,85.6838996887207,80.01049995422363
90.8416519165039,90.88800048828125,91.50399780273438,88.43499755859375,91.05500030517578,635713000,2024-03-13,2,13,3,3.376683641022921,-0.183405432249544,6.191726996390015,4.7333133848527265,89.75440063476563,87.00639953613282,80.94850006103516
87.89915466308594,87.94400024414062,90.64600372314453,86.5999984741211,89.5770034790039,602318000,2024-03-14,3,14,3,4.600660918074405,-1.8230161441446784,6.428782647549899,4.986078510969684,88.80940093994141,87.889599609375,81.65069999694825
87.79220581054688,87.83699798583984,89.5459976196289,86.25700378417969,86.93000030517578,642086000,2024-03-15,4,15,3,3.7444287838473667,1.043365555596415,4.688406719608059,5.012315222952038,88.87120056152344,88.44539947509766,82.40965003967285
88.4098892211914,88.45500183105469,92.40499877929688,87.08499908447266,90.38800048828125,668976000,2024-03-18,0,18,3,6.014357113445312,-2.1385567185736942,4.811464540958637,5.147287080854843,89.40740051269532,88.76719970703125,83.20175018310547
89.35242462158203,89.39800262451172,90.54399871826172,85.01000213623047,86.69999694824219,672171000,2024-03-19,1,19,3,6.1902910798522734,3.1118867026952444,4.785284307248456,5.45455773155333,88.90440063476562,89.11060028076172,84.19905014038086
90.325927734375,90.37200164794922,90.41000366210938,88.2229995727539,89.7969970703125,479063000,2024-03-20,2,20,3,2.420001825205891,0.6403383146392756,4.59394794408505,5.392837470237533,88.80120086669922,89.27780075073242,85.3440502166748
91.38836669921875,91.43499755859375,92.64800262451172,90.40499877929688,92.30000305175781,480372000,2024-03-21,3,21,3,2.453113036698528,-0.9371673505568631,4.164438367809874,5.296610507679886,89.49940032958985,89.15440063476562,85.98889999389648
94.24092102050781,94.28900146484375,94.77799987792969,90.83399963378906,91.14099884033203,586719000,2024-03-22,4,22,3,4.182884729785977,3.453991797946649,4.2521295569975965,4.470268138302828,90.78980102539063,89.83050079345703,86.7625
94.95355987548828,95.00199890136719,96.76599884033203,93.51000213623047,93.94100189208984,552136000,2024-03-25,0,25,3,3.4272928377875473,1.1294290968879728,3.7347167018660437,4.273090621412341,92.09920043945313,90.75330047607422,87.55799980163575
92.51380157470703,92.56099700927734,96.375,92.50199890136719,95.85099792480469,513648000,2024-03-26,1,26,3,4.184268994255349,-3.4324117502755227,3.3335122847466585,4.059398295997558,92.73179931640625,90.81809997558594,88.25099983215333
90.2039794921875,90.25,93.23999786376953,89.12300109863281,93.11199951171875,586067000,2024-03-27,2,27,3,4.56176926884955,-3.073717165056206,3.76186577347539,4.17790685878022,92.7073989868164,90.75429992675781,88.8803497314453
90.30992889404297,90.35600280761719,91.30000305175781,89.19300079345703,90.0,435212000,2024-03-28,3,28,3,2.3318896286137583,0.39555867513020837,3.7376210918584363,3.951029729834155,92.4916000366211,90.99550018310546,89.44254989624024
90.31692504882812,90.36299896240234,92.2249984741211,89.2040023803711,90.29900360107422,452441000,2024-04-01,0,1,4,3.3431782128069436,0.07087050662357884,3.5696797884626292,3.9109046727301133,91.7063995361328,91.24810028076172,89.84674987792968
89.40637969970703,89.4520034790039,90.09400177001953,87.62000274658203,88.447998046875,433064000,2024-04-02,1,2,4,2.765727906830164,1.1351364126939438,3.4373668022711525,3.5860417520685983,90.59640045166016,91.34780044555664,90.05750007629395
88.91864776611328,88.96399688720703,90.3740005493164,88.4000015258789,88.48400115966797,370067000,2024-04-03,2,3,4,2.218874030513977,0.542466119578971,3.0442878095228787,3.1889000471347684,89.87700042724609,91.30439987182618,90.20750007629394
85.86119079589844,85.90499877929688,90.63400268554688,85.87999725341797,90.40599822998047,434965000,2024-04-04,3,4,4,5.5340265405773135,-4.978651349254137,3.238739263868431,3.500302518671911,89.00800018310547,90.85769958496094,90.06775016784668
87.96311950683594,88.00800323486328,88.48100280761719,85.9260025024414,86.86599731445312,399678000,2024-04-05,4,5,4,2.903145408670799,1.3146754261925047,3.352990419879839,3.545305755869138,88.53840026855468,90.51500015258789,89.83470039367675
87.08856201171875,87.13300323486328,88.83000183105469,86.73200225830078,88.69999694824219,283220000,2024-04-08,0,8,4,2.4078127630914294,-1.7666220600810971,3.1659173299367365,3.367798559199683,87.89240112304688,89.79940032958984,89.81495056152343
85.31046295166016,85.35399627685547,87.63500213623047,83.02200317382812,87.44200134277344,501700000,2024-04-09,1,9,4,5.4045494805416645,-2.387874286789217,3.6936816446790366,3.5655242234750943,87.07279968261719,88.83460006713867,89.79395027160645
86.99461364746094,87.03900146484375,87.4000015258789,83.70899963378906,83.9260025024414,431929000,2024-04-10,2,10,4,4.2406298670380425,3.7092186802436906,4.09803281198385,3.5711603107533643,86.68780059814453,88.28240051269532,89.55025024414063
90.56979370117188,90.61599731445312,90.73899841308594,86.9260025024414,87.41999816894531,431637000,2024-04-11,3,11,4,4.2078617723676075,3.6559130776133384,3.8327998583419083,3.5357695611051696,87.63000030517578,88.31900024414062,89.53665008544922
88.14102935791016,88.18599700927734,90.17500305175781,87.52999877929688,89.6989974975586,426805000,2024-04-12,4,12,4,2.999347245779483,-1.686752952085591,3.852040225763645,3.602515322821742,87.6655990600586,88.10199966430665,89.54874992370605
85.9571533203125,86.0009994506836,90.61299896240234,85.92900085449219,89.0979995727539,443077000,2024-04-15,0,15,4,5.446446131822163,-3.475947986398308,4.459766899509792,3.8128421147232645,87.43919830322265,87.66579971313476,89.45694999694824
87.37042999267578,87.41500091552734,88.11799621582031,86.06400299072266,86.43299865722656,370453000,2024-04-16,1,16,4,2.349703373088691,1.1361427620892535,3.848797678019197,3.7712396613491173,87.85139923095703,87.46209945678712,89.40494995117187
83.99214935302734,84.03500366210938,88.7750015258789,83.94999694824219,88.33999633789062,495400000,2024-04-17,2,17,4,5.741660459773705,-4.873209026764201,4.149003796566331,4.123518304275089,87.25059967041015,86.96920013427734,89.13680000305176
84.62782287597656,84.6709976196289,86.19000244140625,82.4020004272461,84.97000122070312,447260000,2024-04-18,3,18,4,4.473789279272647,-0.351893134963691,4.202189297947338,4.017494578144623,86.06159973144531,86.84580001831054,88.85174980163575
76.16114807128906,76.19999694824219,84.3239974975586,75.60600280761719,83.1500015258789,875198000,2024-04-19,4,19,4,11.44093837151068,-8.358393806491582,5.890507523093577,4.871273874428612,83.66439971923828,85.66499938964844,88.08999977111816
